pc11_state_id,pc11_district_id,pc11_subdistrict_id,facebook_pop_sum,facebook_pop_num_cells
02,033,00191,45438.91203986861,13339.500174111688
02,033,00192,57942.150088505216,6067.184793412685
02,033,00193,4135.807512000029,879.0
02,034,00194,5068.316198263026,685.3639332652092
02,034,00195,9853.204862607514,1346.1076508229598
02,034,00196,9849.904845747791,1483.0550676248968
02,034,00197,17811.910633494128,3005.680212929845
02,034,00198,27736.557680351078,2656.748193616979
02,034,00199,15960.58787271972,3087.5463022645563
03,035,00200,61519.66728411488,6718.890289480973
03,035,00201,658559.0542114686,75958.39063367237
03,035,00202,807575.6609273745,84706.63429711809
03,035,00203,856571.3118535513,87660.50639744542
03,035,00204,126482.58099279624,14451.326937067532
03,036,00205,92941.66879051331,14498.960255953702
03,036,00206,339913.3519347643,47371.92464602573
03,036,00207,114613.61017545583,17505.083132783242
03,036,00208,239917.5651903006,35143.00459646909
03,037,00209,174725.6947847415,26504.91783144766
03,037,00210,225348.1745923936,45639.75272978732
03,037,00211,448972.1172221,69256.51234185201
03,037,00212,585105.0262396444,81785.61919058752
03,037,00213,976313.2976237882,77292.58015586948
03,038,00214,389221.24940343417,57389.12302992851
03,038,00215,334937.63476277475,51563.51948290408
03,038,00216,595223.6656286,91062.84001222414
03,038,00217,380859.01757829904,61988.48409555301
03,039,00218,427535.9942698796,85115.22252284476
03,039,00219,202333.310455355,34586.40372858928
03,040,00220,101253.4738176778,11772.707584196876
03,040,00221,166156.1978921534,21580.159338409605
03,040,00222,243863.03729583893,22147.58136943262
03,040,00223,94061.99617610867,13255.354402879002
03,041,00224,307792.58348787413,40440.85754236346
03,041,00225,225546.0672725818,26349.55631491904
03,041,00226,429504.4612475094,31329.75229198405
03,041,00227,1980190.102561297,148314.25811924716
03,041,00228,323424.4494790424,73129.59093897082
03,041,00229,239220.52949178056,31424.109403264272
03,041,00230,372278.05227102025,63192.65776047233
03,042,00231,185874.0315219967,21803.760183723352
03,042,00232,211110.71961360227,34001.954741688816
03,042,00233,585992.3552792314,90494.41792917906
03,043,00234,320664.0561161963,42894.79570369284
03,043,00235,597317.9199502796,74287.43224691256
03,043,00236,367931.9040781299,49545.14675650096
03,043,00237,490274.9991391684,57156.003185566544
03,043,00238,423205.8022806632,65359.89528376894
03,044,00239,423795.1894790214,51032.50209619038
03,044,00240,230472.0904972476,35377.50611376832
03,044,00241,440325.5970857388,49008.99862851264
03,045,00242,461088.8836786421,72748.4033504757
03,045,00243,194488.79107837268,24563.19952056417
03,046,00244,318755.0107218537,47689.310750758224
03,046,00245,895210.3300750946,102151.0725731829
03,046,00246,423750.8183083912,48851.25663125934
03,047,00247,207659.58017667732,30299.56851341369
03,047,00248,265176.3110203328,36874.06302591367
03,047,00249,266792.5232597163,49862.17721988821
03,048,00250,223146.63284548995,27753.066465990614
03,048,00251,249110.92278112256,27771.1621996242
03,048,00252,351841.398834964,38776.49981562633
03,048,00253,948508.6326594816,92813.17219065792
03,048,00254,405153.21530881233,51364.14331449688
03,049,00255,452682.0652473706,68298.85414799821
03,049,00256,1171557.0648642157,53098.4378158192
03,049,00257,526465.4706500039,92277.92189616091
03,049,00258,533289.1353334642,45381.00345476146
03,050,00259,564047.1809501554,73069.64204675912
03,050,00260,474796.475414798,64920.987034638696
03,050,00261,226577.19259944867,26810.97812936578
03,051,00262,227929.96986145727,26790.535532352074
03,051,00263,122501.87553299776,21445.56099870265
03,051,00264,148443.2296464258,25563.20204950493
03,051,00265,172208.26903065798,24762.821715456303
03,052,00266,535002.2394897792,63564.508659656014
03,052,00267,769231.8668115293,38632.44269074062
03,052,00268,570455.4436734235,57126.844425474366
03,053,00269,497699.9321522197,53170.72353790545
03,053,00270,332764.5717506019,43381.30844330054
03,053,00271,354391.1336826975,56753.48611980408
03,053,00272,388286.1346200741,47879.34867320671
03,053,00273,122123.45787039433,19761.04027868952
03,053,00274,152097.0219126856,15617.843735239956
03,054,00275,384780.1807371499,46366.41691792503
03,054,00276,266548.06242371013,34533.41892008133
04,055,00277,727997.2457223999,30810.73872928616
05,056,00278,31955.294101114465,5149.035176534111
05,056,00279,61771.67158077436,6060.52198357624
05,056,00280,85436.46740484009,9582.927729208954
05,056,00281,62706.39148374386,4970.661082915671
05,056,00282,50572.85616901708,6094.3231003262335
05,056,00283,100001.1049915904,9832.584156051278
05,057,00284,50102.571148053685,6187.82263128832
05,057,00285,106301.07847961082,9727.422927461565
05,057,00286,34718.1567983756,3416.0551428900835
05,057,00287,65352.92284259562,3814.990292017232
05,057,00288,95010.33514462084,9343.48619010497
05,057,00289,58787.09305166,6059.949029590469
05,058,00290,98287.91436030014,8277.79863489978
05,058,00291,88013.16173525614,6993.498101522098
05,058,00292,55189.44173788275,4819.0401885283645
05,059,00293,142486.87271133863,14652.02245710637
05,059,00294,75858.12734462744,9390.007762974225
05,059,00295,67428.58124637615,5992.842671268697
05,059,00296,41102.2465528582,4311.009104357945
05,059,00297,97236.29097060692,12263.993346097472
05,059,00298,92163.59843825897,8202.705605259223
05,059,00299,119293.23930177056,8049.214202125768
05,060,00300,64847.07420954086,5325.125023933651
05,060,00301,47168.06441338397,4777.755989485944
05,060,00302,54698.95416084666,4671.274280801008
05,060,00303,309905.250159124,45512.33643016713
05,060,00304,1191292.17349475,103520.44949806332
05,060,00305,427367.69052570174,17967.715550412824
05,061,00306,63343.06857314783,6133.407429452112
05,061,00307,134011.79783885425,15543.706551891995
05,061,00308,77553.13367441726,11570.69782354415
05,061,00309,38689.28266631976,5570.456446849428
05,061,00310,74076.3771529191,9493.796097271344
05,061,00311,27124.10955676755,2546.3353881911025
05,061,00312,43948.7633777321,3705.079341461882
05,061,00313,201257.59428455372,23489.31622018444
05,061,00314,53884.05467326565,5454.881006279262
05,062,00315,48896.05524012608,6791.452444231458
05,062,00316,66746.03239507195,6033.288020485668
05,062,00317,84411.12524166783,8052.794297789525
05,062,00318,50495.03945157797,6444.428715553726
05,062,00319,78016.65341213244,7863.188825986027
05,062,00320,171991.10607104123,19444.181544876057
05,063,00321,93721.07942271234,10018.192949296208
05,063,00322,16328.160573312156,4423.202919250215
05,063,00323,73073.61706527484,8627.865530174728
05,063,00324,71889.573061982,9596.241866657278
05,064,00325,72568.09883881536,9655.050520720208
05,064,00326,63047.47597143395,6816.969137726235
05,064,00327,48640.95398402128,5631.362448478645
05,064,00328,80581.51270487886,9839.603069313613
05,064,00329,55897.53708861766,6652.587633360252
05,064,00330,147274.80053807818,13632.612261617556
05,064,00331,48042.89293242992,4503.46455916448
05,064,00332,38322.99765969783,3614.374154069271
05,064,00333,48924.16367340471,5716.365946061589
05,065,00334,56128.9491255484,9504.19849824463
05,065,00335,50255.059918055485,6238.171567156096
05,065,00336,101656.05457847466,10047.59506780604
05,065,00337,84321.4658620661,6726.282832340337
05,066,00338,38096.841260416826,4006.010538543841
05,066,00339,23174.303793891195,2328.732301900301
05,066,00340,152387.19839808182,20556.520937358087
05,066,00341,96977.44124920908,10784.34771765607
05,066,00342,417498.4586181837,44061.075354584566
05,066,00343,161985.93011812036,19425.562703387437
05,066,00344,66485.56851194853,11888.32050247998
05,066,00345,115965.42915770168,10931.096665442732
05,067,00346,341920.7535762362,22304.94695421822
05,067,00347,205047.0925553604,7797.599867509376
05,067,00348,238793.4929419964,20378.130055470683
05,067,00349,601764.3186827218,41775.949522004754
05,067,00350,228553.34463146905,17431.710123841647
05,067,00351,286816.9953714276,29355.63844572904
05,067,00352,283860.2826835613,22070.818014824617
05,068,00353,1163207.4200141267,46837.91541834943
05,068,00354,928123.1947068756,47515.59457350164
05,068,00355,297314.55853730044,12951.792400578735
06,069,00356,174419.57994766644,21919.59283221504
06,069,00357,399725.379161856,41955.4970398758
06,070,00358,254222.80694929045,29987.9785010758
06,070,00359,638947.2839308383,55518.813534311776
06,070,00360,386508.1025061063,34028.60811130739
06,071,00361,977608.5112657718,64269.50807055462
06,071,00362,203447.83726525915,22027.02284161872
06,071,00363,187619.56990735827,14667.480365709283
06,072,00364,104319.2156358806,13807.281283469403
06,072,00365,321749.5655831902,32997.87537362613
06,072,00366,634187.3299723866,64608.99890556665
06,073,00367,199106.9815671288,27759.797284865184
06,073,00368,693200.8070871577,67290.23933830946
06,073,00369,280026.0132308615,23767.4096415923
06,074,00370,210309.19252872004,16416.93918424563
06,074,00371,181959.5480547262,17928.555905816862
06,074,00372,813448.6152318803,66995.629813292
06,074,00373,300371.59721600503,30066.453205302147
06,074,00374,178982.27527950192,26085.493492781392
06,075,00375,975896.2332924848,60488.753201283645
06,075,00376,110948.18154377938,7722.891374283675
06,075,00377,351453.216243642,31376.328600875146
06,076,00378,432068.5571751847,29488.59107839434
06,076,00379,231523.4417995916,24585.28531335152
06,076,00380,842474.5156112829,76239.51843655806
06,076,00381,154689.30128737888,13293.608740771691
06,077,00382,511953.8443686352,46258.99059819622
06,077,00383,549247.5285568972,45428.35028317124
06,077,00384,100093.21257879594,13094.726887080818
06,077,00385,281703.4740324196,27533.498065906544
06,078,00386,194471.74308227305,30421.17823326614
06,078,00387,300847.2598118152,40200.50289015809
06,078,00388,556646.2654377534,96822.59515764848
06,079,00389,302209.8279798767,49396.522108885925
06,079,00390,832615.7140533637,126054.77277752984
06,079,00391,192060.21856064492,30996.625601515698
06,079,00392,142896.41292513392,23254.755657828573
06,080,00393,163861.5814888282,29912.39517240089
06,080,00394,1210311.580435223,148959.75208873345
06,080,00395,153643.18956397913,16154.673726077574
06,080,00396,420652.899061142,52860.733992601134
06,081,00397,143578.95572374013,18759.381777224426
06,081,00398,613438.6950856645,69521.31186603004
06,081,00399,222004.00538971543,34735.6907271446
06,081,00400,104458.82325673244,15509.345778160365
06,081,00401,169359.8728818288,34703.51719768619
06,081,00402,404458.5480359568,46107.165255746986
06,081,00403,123814.912692246,26416.668319383403
06,082,00404,223280.40003386803,22605.575773390425
06,082,00405,788741.865910281,61787.75599926738
06,082,00406,150346.06539396592,14348.978971580773
06,083,00407,167303.03921555058,17151.048877166526
06,083,00408,410683.2455410144,50726.5664558376
06,083,00409,260828.6932324504,40234.46386292334
06,083,00410,138808.18336626937,21659.0615682768
06,084,00411,430841.1770535022,67398.24528391327
06,084,00412,511572.5276755479,55091.46043205095
06,085,00413,161573.73810561738,21115.355060403373
06,085,00414,691028.8799555623,83760.06199267856
06,085,00415,132313.34397726247,21398.02265129885
06,086,00416,181812.1356281877,13580.011642516774
06,086,00417,1375230.583695162,96502.15993847582
06,086,00418,196266.23641758552,26894.34297035405
06,086,00419,355658.4822896623,32994.05388428652
06,086,00420,338000.33364641573,33025.054308748106
06,087,00421,201143.3339088271,20750.416188166804
06,087,00422,314316.192430062,26043.39624014197
06,087,00423,386616.6639468789,30239.96382834149
06,087,00424,402807.4508823036,21787.54252072354
06,088,00425,2120922.93727512,105898.10353959377
06,088,00426,241850.1516609594,27708.2601368399
06,089,00427,649035.6706519733,50757.80474965184
06,089,00428,300698.75794019795,21704.856305379828
06,089,00429,377044.34027502587,26697.88752120541
07,090,00430,1460508.7897353848,55375.613538596415
07,090,00431,2409630.7734472803,42832.85541193297
07,090,00432,619176.7711228904,8671.869943798285
07,091,00433,835847.1962159311,18277.357059411494
07,091,00434,126353.1678526339,1553.4276915036023
07,091,00435,76168.38251776047,1456.916155837418
07,092,00436,1546485.3950541527,13383.421603686003
07,092,00437,268247.6850093122,2082.6604838988083
07,092,00438,385335.2869508647,3206.4436125172506
07,093,00439,98115.1422089713,803.1602813631762
07,093,00440,896451.1024811119,8013.863899870472
07,093,00441,1146389.0943907986,8909.177737889131
07,094,00442,24512.97508096743,1977.5591368357416
07,094,00443,50080.37098505268,4093.969968501944
07,094,00444,40524.53533757519,1603.5138175432803
07,095,00445,254531.37175862468,2782.080900957808
07,095,00446,154528.8785659567,1492.8745639917324
07,095,00447,113746.59313733256,975.9399018589464
07,096,00448,1461264.7142894268,23601.783882906733
07,096,00449,296444.58465154935,4116.192745265952
07,096,00450,1137410.1925264753,32498.58764356652
07,097,00451,1589614.7475575418,51448.63874847423
07,097,00452,501640.8956144691,15689.67041988972
07,097,00453,541582.0856765356,23395.887259460946
07,098,00454,1652193.304937179,43897.26876693285
07,098,00455,559608.5391141498,9271.654215259492
07,098,00456,1107384.96125257,17054.978004603938
08,099,00457,174281.5244926538,27636.98660723696
08,099,00458,522665.3720712647,70355.48709204962
08,099,00459,119295.64180694536,29273.34996768568
08,099,00460,234781.8383181701,31227.996901528568
08,099,00461,199584.9385798258,37275.370664327536
08,099,00462,151221.85242832286,42654.33734726236
08,099,00463,209356.50900425817,39629.12690876779
08,099,00464,193943.0947088012,31715.545028602093
08,099,00465,288556.82109568943,52375.73671207077
08,100,00466,214280.5267006089,33843.74696566229
08,100,00467,225720.8255350344,37888.20587060474
08,100,00468,517027.02367243567,72468.16310129127
08,100,00469,176113.3620612729,35269.54237238202
08,100,00470,181462.42140277143,36806.764241042576
08,100,00471,351788.53243263165,52927.24091747983
08,100,00472,367800.67488234286,48921.73416551017
08,101,00473,1292676.468629588,90777.35273398783
08,101,00474,43312.5214606539,11928.298102201894
08,101,00475,312438.08948403137,39018.61373998528
08,101,00476,363886.71378543135,59165.82382741617
08,101,00477,529528.259990777,66530.56514653517
08,101,00478,101798.65850304053,18296.60980214085
08,101,00479,105149.53224139292,24063.64131325344
08,101,00480,318088.4598568296,55535.75466778428
08,102,00481,204087.35605848505,33347.648058516206
08,102,00482,389077.884478682,60192.28595644846
08,102,00483,397989.7381353984,59383.2856358272
08,102,00484,339159.5012197458,42248.43764760722
08,102,00485,321453.31240105594,34146.58433154487
08,102,00486,494226.9416408257,57780.27817433141
08,103,00487,560665.3196232616,91142.91307251775
08,103,00488,640878.3049506698,111718.99613669972
08,103,00489,251702.68200126584,42968.38593550541
08,103,00490,299945.67869783804,38826.74451467341
08,103,00491,360303.04857129056,56659.53625711196
08,103,00492,287605.47928528,55818.22537533046
08,104,00493,436760.8585582779,49879.56544252127
08,104,00494,282377.7727549055,32691.03219667855
08,104,00495,151194.82396406657,13657.706578703435
08,104,00496,497816.7018753582,50944.10880910533
08,104,00497,242221.29334574225,14131.1688126662
08,104,00498,290087.54020294093,17256.617163946466
08,104,00499,814190.7154336149,69488.7383513834
08,104,00500,303389.1992274442,32407.949687214576
08,104,00501,292404.64178949065,21710.145405729
08,104,00502,397192.81943071086,36495.05444092156
08,104,00503,303139.2048728293,20276.30278173352
08,104,00504,333287.21825385647,22225.656128825227
08,105,00505,245790.9302864541,11428.50762088896
08,105,00506,214453.40283528512,13270.80541220232
08,105,00507,307621.07424470823,18998.1776453014
08,105,00508,262695.2317112428,16217.197741824197
08,105,00509,208795.9175319272,16812.932307678042
08,105,00510,223751.09566154625,12211.54437759117
08,105,00511,534852.7432298572,31155.16608926232
08,105,00512,273714.29604665295,23767.97059271048
08,105,00513,299900.62355249474,16084.854367098582
08,105,00514,328223.1297376598,18938.367000871247
08,106,00515,259936.64941882275,13657.127618889324
08,106,00516,253026.57331810307,13123.395445521528
08,106,00517,283974.60424749414,13827.54991801313
08,106,00518,443437.49474473327,25506.3155345165
08,106,00519,199960.72245370536,9045.416273960816
08,107,00520,219377.97567067863,20022.95561253978
08,107,00521,163400.3573028443,13329.033245602244
08,107,00522,540562.6345985051,22314.952020201905
08,107,00523,439217.3854735413,19578.982758301776
08,107,00524,83749.27293641267,4245.969928646809
08,107,00525,231483.8723260244,16330.63390820401
08,108,00526,404943.011869376,29609.74732054271
08,108,00527,183833.59166507743,20538.84288634232
08,108,00528,80327.60566372117,11332.473673611388
08,108,00529,149802.65089699128,17302.43848812449
08,108,00530,102364.71528992988,11555.717311159708
08,108,00531,458169.3037681167,35144.6103113601
08,108,00532,143159.95067973752,13975.380244332286
08,109,00533,538736.9310887366,44429.15544711732
08,109,00534,243051.4011691836,23640.46290119618
08,109,00535,474504.0345458289,33692.86863173015
08,109,00536,468054.3657528608,40678.20623299802
08,109,00537,445507.9985831727,37346.43774704821
08,110,00538,519705.34079699375,39363.97488495732
08,110,00539,190388.2696264053,15095.480309123068
08,110,00540,312292.38571532496,32237.930677432967
08,110,00541,375287.4392865975,60008.00468171024
08,110,00542,634008.2610060794,72993.67122947105
08,110,00543,321552.4761921094,29986.38531676143
08,110,00544,224710.24169918624,19520.33468171488
08,110,00545,1283814.800029352,133695.8365789595
08,110,00546,2597593.487586996,118415.44265589258
08,110,00547,686014.8815428471,73373.28927162054
08,110,00548,281969.0938482713,30796.790149061548
08,110,00549,334011.23408291524,45243.63416281785
08,110,00550,258496.8126188845,28715.16336243259
08,111,00551,364494.6029526775,41034.5818786713
08,111,00552,356781.6693585545,53599.64014795749
08,111,00553,729952.9179838502,111775.12199057276
08,111,00554,452727.2856881382,80866.69547919337
08,111,00555,544949.1606429454,97061.17237043896
08,111,00556,553069.0326434412,59326.05579511321
08,112,00557,279168.9381404066,37626.22402153311
08,112,00558,463758.0923921786,62678.10824778232
08,112,00559,319017.2815781817,41359.68655904209
08,112,00560,581906.1570864731,70671.09675348234
08,112,00561,238977.62577308263,45577.33980234131
08,112,00562,433067.4932812012,61618.26366005518
08,112,00563,292543.4245929242,41601.06524940657
08,112,00564,334982.1629105831,35369.600339646524
08,112,00565,323248.18578207755,40238.6187997613
08,112,00566,458272.6439281893,71369.68684454482
08,113,00567,787337.9980776814,107464.053629352
08,113,00568,536049.7737064975,81737.10419522814
08,113,00569,469128.8724950588,48207.80513199151
08,113,00570,1394119.6575222062,94289.95292226414
08,113,00571,510441.7724055805,79150.20219783927
08,113,00572,476327.83286772494,33065.594477670325
08,113,00573,355437.1569680307,43742.73824547947
08,114,00574,325069.5451045988,46672.51739374921
08,114,00575,390962.1868718675,57107.86917387915
08,114,00576,110430.31290672498,16538.291151909893
08,115,00577,282209.1900647005,40549.63786795484
08,115,00578,313802.91343777097,38160.39261041016
08,115,00579,561798.7312555035,58512.20252093693
08,115,00580,335414.8904852901,39524.55669161258
08,115,00581,491678.0271891702,62947.77364197677
08,115,00582,575813.0943451124,47836.75369704559
08,115,00583,165725.5896009456,17113.81484277356
08,115,00584,573336.3982040316,71416.9082867651
08,116,00585,178428.48840918124,21365.729750526138
08,116,00586,257807.904528032,26527.03032302158
08,116,00587,327981.7876021393,31200.53091458851
08,116,00588,361956.1531188801,37645.08752748429
08,116,00589,163685.22544514353,19975.465585335696
08,116,00590,663410.4611251308,72966.84494798823
08,116,00591,275537.1334165826,35317.94438477319
08,117,00592,146574.4962767991,16750.99447281749
08,117,00593,245112.9580379013,26560.15828761877
08,117,00594,365174.598087261,24695.68248134178
08,117,00595,217973.4005812753,20007.50370414056
08,117,00596,248404.27923639008,33403.515393713045
08,118,00597,246822.4873311969,39205.76666887102
08,118,00598,259794.6705634097,29722.96881421537
08,118,00599,191084.90640521675,34788.109644213226
08,118,00600,87233.66608777101,14304.5162901273
08,118,00601,378582.8442615201,36817.9717041165
08,118,00602,235463.54673074625,29233.08063706124
08,118,00603,386499.887021457,33117.39452816849
08,118,00604,166063.3144347656,21980.64864810459
08,118,00605,271097.0274987393,29395.17016365088
08,119,00606,576158.0872885707,56332.42078006802
08,119,00607,811778.7906715425,64930.70857215329
08,119,00608,111526.82808319284,13233.718264429232
08,119,00609,402416.8821649243,32626.44529178883
08,119,00610,244736.80746901693,21747.890435865724
08,119,00611,225977.46258797828,21007.280813940684
08,119,00612,119627.0772032364,12379.110119938608
08,119,00613,203715.13600734685,15970.51972282445
08,119,00614,231697.5895320713,20854.647203551023
08,120,00615,285078.7336498718,27656.59346368617
08,120,00616,124133.0711956822,12476.521435427712
08,120,00617,280531.87736574,30894.508853751613
08,120,00618,348902.4483098756,23648.32169641461
08,120,00619,159864.4886014188,15821.719498137536
08,120,00620,232150.8214849826,22059.27141569998
08,120,00621,175179.3662355888,16991.934524516837
08,121,00622,240829.55303618385,31399.01201273221
08,121,00623,241959.2210460195,25229.76287719627
08,121,00624,164155.2779798134,13477.16161076352
08,121,00625,177664.9547759529,14971.990157285563
08,121,00626,513733.5694681032,49658.99466219591
08,122,00627,258649.6682494295,18918.08873850759
08,122,00628,159956.36914358384,14882.64302183059
08,122,00629,243062.68309340088,18639.45076113532
08,122,00630,170889.03301342324,14657.543022298138
08,122,00631,256405.5715899797,21515.807709723314
08,122,00632,96224.32176626557,7883.1208464351585
08,122,00633,161844.90878751795,9531.92066696832
08,122,00634,620057.650932971,45095.62476030325
08,122,00635,206835.7139683521,18623.54193723717
08,122,00636,250039.87756285907,21170.91746844584
08,122,00637,193838.20465908665,17789.884595444535
08,122,00638,98454.41379874188,9125.556101560707
08,123,00639,199174.27563442505,16718.65822347504
08,123,00640,135740.2480410255,13440.571422699126
08,123,00641,154915.20075560678,13103.078740405355
08,123,00642,81366.03638329353,13052.548164370462
08,123,00643,253970.58420557648,28523.594324935984
08,123,00644,187090.1399801916,13634.285427123075
08,123,00645,256572.1763869373,26367.130333860827
08,124,00646,415999.3041380267,78108.18394569088
08,124,00647,293072.9677702837,29958.56685718581
08,124,00648,527641.1681830481,57001.34680690459
08,124,00649,415082.4700041162,43041.46874860372
08,125,00650,244954.85234535005,43474.00912557384
08,125,00651,362062.2496675992,33516.65830191713
08,125,00652,593630.9361912105,53807.629721278325
08,125,00653,472637.47597616736,44466.29324721546
08,125,00654,493409.573070476,51198.81452470512
08,126,00655,98496.03889654492,8099.465017931303
08,126,00656,97607.9022213498,13668.025364195128
08,126,00657,139261.30722627052,12958.870768179704
08,126,00658,170935.9884555625,15407.616423109605
08,126,00659,346134.31055517495,32721.46551202252
08,126,00660,315930.6234016585,22064.02461569204
08,126,00661,123602.93350242444,12495.886200238006
08,126,00662,133701.6192240236,14303.269454058536
08,126,00663,220739.1712415501,28570.100039060693
08,126,00664,130629.10906520144,12415.065261662472
08,127,00665,147140.26408270563,15360.632188734127
08,127,00666,207077.5072725601,19682.88636568564
08,127,00667,1311681.7276619673,63579.52007010346
08,127,00668,306470.9948677052,19670.246838261373
08,127,00669,236709.6589478155,16575.551678993328
08,128,00670,121492.11633609576,11038.68162960466
08,128,00671,125747.47360975057,9380.656563348835
08,128,00672,253680.79402273684,19388.70910266181
08,128,00673,160143.1993868601,13969.82484279394
08,128,00674,195783.80975843465,18856.678920172053
08,128,00675,175541.98287789305,13995.407186454564
08,128,00676,196581.47301525492,15066.626327090124
08,128,00677,180368.57092167388,12554.696182488202
08,129,00678,197539.4863494089,13611.30297524482
08,129,00679,403286.5828580635,27881.18530971743
08,129,00680,232396.236735214,13557.411480711526
08,129,00681,158643.54802818302,10685.935020413131
08,129,00682,214649.6143975282,14132.92826591269
08,129,00683,235896.27346046065,13511.724078275163
08,129,00684,184891.27311330792,14571.963516202091
08,130,00685,275818.4346847767,34383.721722000555
08,130,00686,313105.0343857431,25156.519852970785
08,130,00687,170608.00828022583,21136.121998025526
08,130,00688,289842.5105637024,44573.98131467478
08,130,00689,990537.0870030638,98033.06348937433
08,130,00690,353203.84865584486,36743.659956074174
08,130,00691,90404.1280865757,10702.337835724724
08,130,00692,375828.6351754703,31980.185033875383
08,130,00693,313018.50930211914,30129.335676564908
08,130,00694,162180.61232482345,26617.666259909554
08,130,00695,209062.75832942995,31267.43923621857
08,131,00696,272987.7042129878,29777.275260828028
08,131,00697,202911.9248080252,25288.775765203336
08,131,00698,159084.22208503005,14807.32640030513
08,131,00699,285301.23220607697,35025.87243997131
08,131,00700,167812.30765079762,22151.808408622543
09,132,00701,740035.9758256944,21071.88357683597
09,132,00702,1651201.7042979738,37303.0173982923
09,132,00703,649756.7536335391,31439.14185332549
09,132,00704,628129.2556324569,23318.91752993752
09,132,00705,353678.7759189262,12748.237235093227
09,133,00706,655289.8689459426,28482.683654049302
09,133,00707,711475.1592017235,21605.82167813503
09,133,00708,1564486.7526630962,49631.44660000983
09,133,00709,639070.604740987,18459.665452831425
09,133,00710,513373.01090152137,16041.585738573687
09,133,00711,571738.745017673,18062.18341697509
09,134,00712,800236.0002065132,24773.432746698985
09,134,00713,703522.4541591511,32467.01735849389
09,134,00714,347920.0281622062,16979.319536008952
09,134,00715,1532445.325647976,41066.36345536294
09,134,00716,809419.4819301714,25487.360729425414
09,135,00717,599376.0803625365,22114.016258293395
09,135,00718,367684.11651363113,12630.606009320269
09,135,00719,1876970.0227004075,51301.258426084605
09,135,00720,787338.0976333256,28750.831666216785
09,135,00721,1179190.9717015645,41977.90585593972
09,135,00722,839280.6858464369,27261.60884474241
09,136,00723,393382.6632075512,17135.554223515588
09,136,00724,499171.0461400437,13704.474435985074
09,136,00725,301021.00311911065,3366.9418859486104
09,136,00726,750457.1733023443,22769.600876107696
09,136,00727,417200.7799968397,15538.448295121843
09,136,00728,401172.7347588687,15337.568503885686
09,137,00729,560993.0093308727,20157.04338383311
09,137,00730,903049.201003358,36649.20052627749
09,137,00731,739908.3504088017,30644.13852566701
09,138,00732,669061.8908574013,24729.647664268177
09,138,00733,737487.8833440109,36415.85395212432
09,138,00734,2401603.717633092,89950.3983407217
09,139,00735,725074.9376410309,29304.13299184179
09,139,00736,517698.9373422077,21913.44858283075
09,139,00737,112378.57617240926,9571.991247747936
09,140,00738,828915.0370827107,10898.049062560543
09,140,00739,3510178.9445801754,71459.96152258948
09,140,00740,1328395.674971747,43897.41200214104
09,140,00741,484744.657529411,17065.657312051568
09,141,00742,1986862.5606183133,58618.16043440097
09,141,00743,395088.1202738637,35811.496698765826
09,141,00744,223181.88651588085,9902.411422797246
09,142,00745,454098.5078669532,14217.334896477376
09,142,00746,1023938.7493627276,36931.496283360175
09,142,00747,582827.8784228627,27687.39341805065
09,142,00748,401000.09236332105,20211.755665012744
09,142,00749,498409.3773339715,20408.342720889254
09,142,00750,498077.8995023461,23863.853398378706
09,142,00751,668456.6566797977,21059.893069134698
09,143,00752,542177.1508294817,15410.817574584682
09,143,00753,359286.4583211286,13479.786013158038
09,143,00754,827543.2408308671,31228.7612105672
09,143,00755,2097951.441057814,61392.97871365024
09,143,00756,438927.1541837452,21480.762633772854
09,144,00757,234114.59378010867,10463.070494237822
09,144,00758,451410.2314337704,18187.97415670954
09,144,00759,644506.9929369397,26911.36246628349
09,144,00760,412827.80884419626,19317.760599453803
09,145,00761,670812.9915849197,34603.085123886165
09,145,00762,520600.6541237636,21636.057619639672
09,145,00763,223642.6897103262,30199.08938089891
09,145,00764,1577681.592473313,70887.34572603983
09,146,00765,297368.27900385257,15892.997394607037
09,146,00766,2717765.2341804444,92819.9565804209
09,146,00767,569175.3758501078,33874.84818250031
09,146,00768,547417.7357135506,29460.7355680827
09,146,00769,530189.8092973264,20248.11715181
09,146,00770,503173.9288431011,26327.91335011006
09,147,00771,536779.9419889079,10630.48233649216
09,147,00772,951270.5764279508,23139.808681182723
09,147,00773,616931.9781531598,28424.840856100946
09,147,00774,759992.0259105362,29607.69766615139
09,148,00775,797925.7984002177,43344.083284275504
09,148,00776,347045.4245877821,18136.29958806484
09,148,00777,955674.8408760348,40819.48524903189
09,149,00778,643095.1712327905,27281.1554841242
09,149,00779,697869.7964081904,23797.87219899977
09,149,00780,498916.77340494987,17631.650608779353
09,149,00781,420862.59216214926,19002.870865887264
09,149,00782,1141355.913843191,35447.95991760807
09,149,00783,795137.4283400339,23749.33405020516
09,150,00784,823816.8276133825,26261.055032260483
09,150,00785,592369.7594250676,17763.794082684617
09,150,00786,847251.8377006135,35927.74928910587
09,150,00787,1902741.721453195,68993.01008694143
09,150,00788,550239.3220178554,23148.058240064653
09,150,00789,539508.359074105,19313.586717832168
09,151,00790,896636.6122128277,40444.7400366062
09,151,00791,715342.5959110333,23594.727747917237
09,151,00792,729893.171642617,28849.93719853938
09,152,00793,696881.51628034,26720.00922899345
09,152,00794,853880.5552588454,25922.34728925129
09,152,00795,1195301.6801332554,34044.02349324481
09,152,00796,689949.9342321773,15773.705303283612
