ac07_id,facebook_pop_sum,facebook_pop_num_cells
2007-24-027,362863.7273137123,46963.17510183122
2007-24-118,597061.4116443146,34670.69484045265
2007-24-141,286487.04916832066,28584.15590787423
2007-24-142,195695.31233725272,9732.420007526496
2007-24-059,211285.50705200268,11987.570202229605
2007-24-140,556466.5744007244,33886.63229768744
2007-24-135,321125.5347544243,32975.60981923669
2007-24-150,246456.0134524397,13329.19404564332
2007-24-031,263178.08801902656,13941.717980643123
2007-24-139,108782.52091768976,5541.098732956511
2007-24-138,9092.885245287996,464.33117537014186
2007-24-025,1278084.3304772326,56317.28439051077
2007-24-151,866691.1907449663,55603.75499223887
2007-24-029,198475.05201036,15630.856427984714
2007-24-019,318960.6119420017,35318.3185472792
2007-24-144,0.0,0.0
2007-24-030,382573.81794833153,30551.135098039493
2007-24-049,178250.70753946077,31871.11986711469
2007-24-147,282354.60570706014,12098.824280291836
2007-24-028,182941.6685320341,7787.800793593808
2007-24-148,279728.8945319958,19807.18937161158
2007-24-018,84734.76033582323,3630.863301019988
2007-24-152,288263.24887376284,11933.02500921655
2007-24-149,430378.2028005698,48299.37361865933
2007-24-017,202162.647441828,13916.768108083665
2007-24-016,4056.456008491928,524.2504741654266
2007-24-145,174759.66080286613,9920.100953335408
2007-24-154,408738.3806966897,29576.31063903268
2007-24-020,285031.0154111413,20577.73524551917
2007-24-143,274230.32915813423,13668.870973851996
2007-24-153,377802.5381074088,34340.05277080831
2007-24-058,337494.40912001574,29556.42178717681
2007-24-050,225430.07054493876,23997.61311960551
2007-24-155,209278.17827147403,29235.540434106013
2007-24-022,0.0,0.0
2007-24-043,277805.8009267044,17577.090532296555
2007-24-057,259006.74118586731,21825.927951712205
2007-24-160,268003.0467385864,18958.903410794097
2007-24-032,355936.15523060254,33733.652120220824
2007-24-023,273752.4176434706,23922.908710426756
2007-24-021,293437.3969519541,15643.625229461026
2007-24-158,458633.34567628935,21760.000387858738
2007-24-156,228767.6205979591,18389.59391236145
2007-24-044,320638.3313165377,29541.659066698998
2007-24-033,423075.60925525374,27533.89317553863
2007-24-052,257709.4888300624,20624.612590023084
2007-24-159,523772.0173747931,39065.22304913244
2007-24-045,429388.1390793864,35231.10141657808
2007-24-056,7361.38438894952,439.1402933784575
2007-24-157,311588.3760124522,24960.27233133797
2007-24-051,0.0,0.0
2007-24-035,297077.8592525909,20548.06673616753
2007-24-042,249091.6870996411,23110.342785076908
2007-24-040,234142.3072351331,16196.878755350705
2007-24-046,285798.85394101223,27292.319144206587
2007-24-161,421451.3491841725,32336.006455502404
2007-24-034,285914.91425576486,29300.598209644435
2007-24-162,336670.0008638402,34444.905388826504
2007-24-036,235615.2497498932,20232.954218986168
2007-24-041,356907.5904234679,31382.87316386072
2007-24-053,1505069.7557369096,34122.19223186503
2007-24-163,377409.9023295772,31806.55729766784
2007-24-168,421107.64195047074,26990.107193918608
2007-24-055,257194.20938445287,22370.48308452393
2007-24-166,426177.3426452099,39756.60612196391
2007-24-054,56027.29316382415,4424.043660750031
2007-24-167,352828.9027844276,33950.62070821831
2007-24-047,766311.5632235821,54485.96406856262
2007-24-037,286808.520611856,33912.5479753447
2007-24-172,865349.3423780062,6317.486488790615
2007-24-164,38122.7394359083,2084.0812123982614
2007-24-171,294442.0964832493,31737.308572349408
2007-24-169,5926.578545118768,1224.6066414731613
2007-24-165,33600.33780256938,7253.936861634094
2007-24-170,500278.38616899424,38161.6118344103
2007-24-039,105298.11995448974,11344.752064664024
2007-24-048,325212.5684539571,23528.571884145374
2007-24-038,428682.7584841837,49078.00631908213
2007-24-173,230859.3816799954,16957.08714364923
2007-24-177,139361.90346158698,8770.580566600345
2007-24-174,521328.798375965,40960.13484019871
2007-24-179,298702.7520334333,30397.19406711094
2007-24-175,298935.8965830213,28434.186286537384
2007-24-176,465057.5532401824,30616.721281866798
2007-24-178,545681.3163581205,37737.0211821796
2007-24-181,496164.2508967847,55176.74105746474
2007-24-180,259124.7997886905,29693.77162136608
2007-24-182,183359.5687471785,14532.207484173185
2007-06-001,371654.2891095239,32788.632909827444
2007-06-002,174105.08797137736,15063.662786902983
2007-06-003,265173.00178043585,23232.151490168413
2007-06-004,618739.3522315501,40181.70349963452
2007-06-009,214606.2033637766,26237.723914767677
2007-06-007,112422.2984381256,7414.253613566587
2007-06-008,278740.0630695261,36451.64151812611
2007-06-010,300365.23530203354,23102.47937029281
2007-06-006,303502.3046631941,29631.701253930187
2007-06-020,413885.68910877366,41960.523922813554
2007-06-005,255316.3950058271,41729.89382362185
2007-06-024,219178.10296585303,20607.38311780056
2007-06-021,202062.55326360345,16632.239308852302
2007-06-023,421469.7191171972,39844.6026602919
2007-06-022,287298.32627562,44832.45701739708
2007-06-084,166936.33097958934,14017.017856943305
2007-06-011,220687.7922484633,20299.37352247133
2007-06-012,268763.5626948336,24476.104954290862
2007-06-025,365730.40700471326,30623.889125849044
2007-06-083,191201.7826845172,17782.67196019095
2007-06-026,280410.0747722146,43587.365758748536
2007-06-027,308365.5854501344,25216.60698219644
2007-06-045,370713.75890377833,41831.52617264677
2007-06-014,304608.47930400865,42983.98057622592
2007-06-044,296099.7597593557,44831.96494663457
2007-06-077,302644.30555296905,48761.658024240416
2007-06-013,313146.9862960983,53785.65331109882
2007-06-015,403758.4662831277,36490.16102991599
2007-06-076,208639.3116508284,18236.84163248821
2007-06-082,279805.0870185901,42386.32664567021
2007-06-081,255009.4468627815,24239.6947747824
2007-06-078,218470.36584486024,26026.629227186862
2007-06-016,347485.7258710977,42972.3335869062
2007-06-047,211783.66341788796,20788.39145157407
2007-06-080,366855.20225817605,59801.50532058071
2007-06-046,622474.0307206665,38390.062092518296
2007-06-070,288533.6250398502,26616.57911069156
2007-06-075,326639.5532111011,26046.68441206124
2007-06-050,287682.2224596043,17589.023581970076
2007-06-073,237540.28330846108,27317.213183632317
2007-06-019,288944.02934844414,40694.59292952615
2007-06-018,342132.33616215,41761.95811770592
2007-06-048,183070.69754600743,21118.155902258004
2007-06-017,222713.08963171137,15632.836049479522
2007-06-071,306944.938711182,32055.92646450877
2007-06-079,232932.1169214242,15754.928557123249
2007-06-074,198405.624261604,25021.968490892847
2007-06-049,231265.9784587829,21386.762669104184
2007-06-038,276769.89233351225,22015.05994809816
2007-06-040,491489.240087752,45401.01159145571
2007-06-039,206196.28231096448,20871.83088468766
2007-06-072,272624.4732108501,36970.65132699932
2007-06-041,173424.03287259245,15056.392396222058
2007-06-029,239570.26808663236,27427.05162668164
2007-06-042,259184.0552201061,22323.31585342733
2007-06-031,193946.11120546368,15110.663870899009
2007-06-069,327267.8999789797,46534.19284767035
2007-06-043,323831.33394554566,36565.13623391507
2007-06-065,285476.7583065421,25408.664209375773
2007-06-032,279686.43907646264,51658.917405747954
2007-06-030,290405.86928754725,35457.75850656103
2007-06-067,160710.75138761994,16870.219918336603
2007-06-066,171113.5903920166,22351.08280432008
2007-06-028,195290.20016560287,22255.204009452136
2007-06-068,253522.15022283583,38332.49011338394
2007-06-037,275516.8449626818,45768.03509218471
2007-06-033,276991.74518464954,39670.631285511125
2007-06-036,1096619.4017639086,76816.47801231823
2007-06-064,2126782.4488127776,97551.8689520532
2007-06-035,507055.6081801332,54337.53590660833
2007-06-063,378725.6562484526,52500.20933563166
2007-06-034,940635.4688284335,80888.52823156399
2007-06-061,188776.797677442,24661.57003840944
2007-06-052,99328.23632110424,17772.044866566306
2007-06-062,130593.53196255352,20330.20634434608
2007-06-087,456051.88505711645,40291.125612215386
2007-06-060,393119.823073121,47743.95527131676
2007-06-053,453914.7516120614,35479.97130529881
2007-06-051,284983.8898167394,40590.79492542823
2007-06-088,279371.3235974276,30972.578748754167
2007-06-059,213417.47654395437,16034.180867648214
2007-06-086,290889.4236106133,31177.10776341389
2007-06-054,271172.8646522266,21381.64480451987
2007-06-085,254401.10879898616,18511.370035966644
2007-06-089,791124.9703868282,51474.35622977741
2007-06-055,19600.283562582805,2239.07576535712
2007-06-090,31241.88389090124,8113.673165209591
2007-06-058,175171.50537580892,19108.791933186178
2007-06-056,169035.4121997732,16173.945073353036
2007-06-057,44767.18764170815,5125.150047568284
2007-02-054,75884.40004052725,9535.930723399622
2007-02-055,84276.18137615873,16209.136533616358
2007-02-052,104897.05948682212,14614.104374633744
2007-02-051,209399.89713482824,26813.41893494691
2007-02-053,112015.37714575732,20207.355151769007
2007-02-050,113152.21167283472,15074.632143486757
2007-02-043,106266.39470351436,14335.23980119845
2007-02-056,92068.45377471102,14052.525510190477
2007-02-034,124536.26484923392,17961.070477121735
2007-02-047,100053.66391980246,19714.07817469578
2007-02-035,124019.7395496254,17803.620623631003
2007-02-048,111347.72903757315,12539.215855777838
2007-02-037,74486.29370699043,12044.726219616205
2007-02-036,82055.88141840788,17458.75705285386
2007-02-044,129121.2387658298,27588.933449017382
2007-02-057,70229.61487418768,13567.43143670402
2007-02-046,156675.3848458303,17887.77668093687
2007-02-049,82916.09980313698,11927.570952236652
2007-02-042,121465.93620658093,15176.912496463166
2007-02-038,118589.5754134336,20423.336899073045
2007-02-045,74192.91871688666,16223.620357752938
2007-02-067,57436.167635058286,11057.528473057868
2007-02-001,109723.71947608083,19606.975099009785
2007-02-066,63612.93788784569,9938.27423435034
2007-02-040,139671.2089415789,36159.53232866324
2007-02-041,98449.99456585928,18037.28163249913
2007-02-039,80615.47601276783,12421.844208956612
2007-02-026,35669.79095724126,9350.514479815654
2007-02-065,107785.25574442654,16837.224528540042
2007-02-030,103747.76224954096,13879.606114056834
2007-02-025,107894.99617572424,19401.040875205712
2007-02-068,150773.71609086427,19914.751173533357
2007-02-029,99414.90298960342,16852.932313170793
2007-02-024,83249.17954862575,18608.54519137465
2007-02-064,175435.2641348063,26771.610557404463
2007-02-060,135408.05651597408,24003.99485306884
2007-02-063,67214.89394580993,11991.141585631553
2007-02-002,113136.40623527233,21775.628380592712
2007-02-033,112420.3031353092,14955.146619590476
2007-02-061,140180.5915661847,25681.955223495243
2007-02-058,174869.09238696887,31363.00875098658
2007-02-027,84968.57083950701,9142.090140061176
2007-02-028,18294.869056662625,4200.994329182291
2007-02-022,128705.24439982508,21376.77681663752
2007-02-031,165508.28919978676,19053.06654820968
2007-02-032,120048.87481949032,24241.923221626028
2007-02-021,134413.27190574424,15402.588397928976
2007-02-062,89334.6792884539,14683.610296510346
2007-02-059,96578.68364610896,14127.605662415088
2007-02-023,85767.047354416,17285.523813715554
2007-02-003,90733.98028736486,14853.62919520306
2007-02-020,138116.81255740207,21088.25327020223
2007-02-010,263875.00852180267,20696.7262858519
2007-02-006,167374.00828929673,33677.701297422376
2007-02-007,115317.06459515847,15973.863686933655
2007-02-004,8252.595506292178,1990.6359328424448
2007-02-012,121055.8622695854,12237.533108250183
2007-02-009,96733.80438730332,15065.24067120906
2007-02-011,128517.54409829024,14850.789635801617
2007-02-014,80492.31021007056,7762.326753353758
2007-02-008,90263.63560015528,6549.782641801324
2007-02-013,111703.7639792912,10857.156955410255
2007-02-005,162948.37040093058,24359.372842352957
2007-02-015,157422.50247184778,45885.59976198431
2007-02-016,17477.25660106204,1536.8304655440152
2007-02-017,112476.18722011748,14485.498432000692
2007-02-019,25828.632328286087,2322.5309386521694
2007-02-018,751855.3401763639,42451.78941618395
2007-01-048,511497.7143417236,44936.09754941271
2007-01-047,61837.70895612095,7249.481147385086
2007-01-049,35561.02869768496,3238.1076588085125
2007-01-003,138464.14746319107,10316.11489048991
2007-01-002,123588.46917536018,11640.730624886171
2007-01-009,151491.37563418815,15652.778905054409
2007-01-004,29316.031722202395,2943.816225349437
2007-01-001,37580.09588992612,5734.670342236757
2007-01-010,250430.85984691136,26725.152287131816
2007-01-016,674897.3366587218,26899.57851774133
2007-01-005,57870.59180514605,5655.94311938496
2007-01-008,68695.52879438324,5491.135249346662
2007-01-011,102681.38334870778,8428.4865378206
2007-01-050,111172.99937777052,9600.810917805817
2007-01-007,174730.7227932873,4607.883833551875
2007-01-017,99710.48417556017,6930.5456474658495
2007-01-015,192051.5744526292,17489.004585488234
2007-01-019,64011.579520607,12058.838292648552
2007-01-020,39435.16148983823,4538.084974987898
2007-01-013,13886.937741767735,340.0277646081522
2007-01-025,117368.93539522364,8640.815876332268
2007-01-046,158468.12710127173,13441.419160215915
2007-01-006,165151.49555397045,24730.376433828224
2007-01-021,231406.73378194773,17634.228272158372
2007-01-012,60328.26001698349,14626.013136909583
2007-01-018,75466.01252890774,12050.602799685928
2007-01-051,459447.25501375936,40571.76620096326
2007-01-028,449561.647868588,14060.45440585302
2007-01-024,404649.6267093207,22539.743826564278
2007-01-032,295506.9085577036,22932.360810791302
2007-01-022,412051.4925526042,42696.22549817743
2007-01-014,474581.74195478426,51127.61571224362
2007-01-087,41844.10312232129,1632.9359210862503
2007-01-023,36063.11595225496,1618.224959915271
2007-01-027,244650.5796840389,20458.17739045291
2007-01-031,99210.3596188532,8024.54371787078
2007-01-026,213787.0494798018,17716.434576361324
2007-01-033,324561.65490917244,20101.45958022133
2007-01-029,114407.9648742936,14195.663761433852
2007-01-030,255137.0877464231,17707.256726320775
2007-01-045,307471.8790710827,37700.77123611138
2007-01-040,29184.360938405312,1466.7574887374358
2007-01-034,62983.366773607646,5794.03509988336
2007-01-044,130570.05746747834,4306.708198159007
2007-01-085,191205.0302228956,5700.374525333627
2007-01-039,31427.798002894287,2726.374482250976
2007-01-086,192433.85024655436,13592.470213944194
2007-01-036,32482.46986737973,1778.2136632301845
2007-01-035,444413.1388759265,44241.63932924555
2007-01-043,362248.8749907992,33128.18712424998
2007-01-038,121222.65525721892,8667.17433129996
2007-01-052,131078.01977728604,13083.310593632466
2007-01-042,449349.042611394,68658.96052588052
2007-01-041,141817.80707860325,19884.29625539033
2007-01-083,105033.79760592434,9897.872305985757
2007-01-053,224420.1372640847,19404.248383248603
2007-01-037,44885.71532943957,6844.083538063103
2007-01-056,100775.84500054111,20047.4572303718
2007-01-081,230449.8444313244,39104.19638029022
2007-01-059,229525.36418111812,27290.149445540566
2007-01-082,172579.88786320246,10769.031739298673
2007-01-055,174540.17532541128,21980.256214356403
2007-01-057,296573.13011352887,31513.983320251704
2007-01-084,297948.684934834,36630.15291505777
2007-01-058,867600.0715142589,75902.91066875504
2007-01-061,155597.1961162385,19554.889776257973
2007-01-054,160075.40736461326,25717.94442595213
2007-01-079,228996.2775110494,15662.403216367562
2007-01-080,171358.23393012903,13806.892243007447
2007-01-060,167694.12044107736,16502.448428734304
2007-01-070,244415.7850301956,22115.89901042436
2007-01-062,251351.895687658,29787.317904817304
2007-01-063,135675.58399613205,11044.70786935828
2007-01-077,22434.453911069875,4156.075881580589
2007-01-068,66052.25592587379,3815.0600405046407
2007-01-078,61932.2238951596,5592.950215460587
2007-01-071,46873.0388452928,3600.5307618574443
2007-01-066,150702.0434541742,26343.217301551267
2007-01-069,69311.2665766747,4974.41141592752
2007-01-072,108622.59758635976,6757.132565547363
2007-01-076,106783.19597288636,15668.252065813524
2007-01-073,368930.7323132878,13025.369101370816
2007-01-074,719819.4172652874,25252.17235804149
2007-01-064,442872.6501393536,13763.432503953372
2007-01-067,523594.0414479656,24325.35503728895
2007-01-075,364506.3497794444,15722.50072585684
2007-01-065,627214.3008504112,29876.2218481992
2007-20-001,346398.5992591355,17691.9603375211
2007-20-002,700665.5837438024,31188.373157306545
2007-20-018,439432.44063770113,21600.664214226417
2007-20-017,596653.3359223095,33751.41155336108
2007-20-003,434820.33542078384,28281.92415173168
2007-20-005,342446.6447203721,14629.440668297231
2007-20-004,712355.9948959039,43723.583684623336
2007-20-019,557718.7694116443,33204.87687986856
2007-20-016,470013.27903009753,20945.31848253625
2007-20-028,550265.8959639178,42641.204634155474
2007-20-079,227883.70750456065,17000.59156045143
2007-20-011,718941.9213083556,57264.95688698115
2007-20-015,704657.0259503695,54228.25749531758
2007-20-030,402513.43969363865,23315.648368843984
2007-20-006,326882.9739280273,15104.311575802303
2007-20-021,743819.7162918362,47839.915289504745
2007-20-077,409804.4666582484,20287.84275549899
2007-20-081,741047.2912978419,35816.056203757355
2007-20-027,545167.0654587353,37370.672409669525
2007-20-012,485581.0637443064,34439.846161511465
2007-20-007,722920.2893999876,50118.58530941261
2007-20-031,624006.6474802617,58987.08406426
2007-20-010,491953.3896927519,33726.85632535975
2007-20-078,467305.20179035154,31647.84845046715
2007-20-013,593634.1760316127,36947.43010857191
2007-20-020,303471.2778576703,16610.28561544817
2007-20-076,575335.6396365872,44704.93600983283
2007-20-026,587192.2245805074,45821.33005005428
2007-20-075,430059.670402765,19567.840211137307
2007-20-014,508788.0403478512,34858.73116494217
2007-20-029,330587.34998419974,22479.347624282786
2007-20-032,683001.9732116602,58630.309883474525
2007-20-080,502333.5958936985,56180.12908854743
2007-20-025,423008.470240728,26777.068069200264
2007-20-033,475950.6966183518,37704.9046661644
2007-20-009,520723.26953350345,41516.71349595543
2007-20-008,432512.564129794,42600.674664468046
2007-20-024,542624.6123232484,33984.23335626811
2007-20-074,466410.2697085334,21503.918997326506
2007-20-042,268547.96822454967,15163.766833253962
2007-20-022,1023049.8913161264,23586.00319489218
2007-20-034,436845.41413351457,21411.77632322408
2007-20-073,236363.26963558185,5678.086257730916
2007-20-038,684049.6962036269,26839.94645691794
2007-20-039,501433.1999574913,20494.57154855444
2007-20-043,1103108.980378915,66644.85148057833
2007-20-040,537781.9986159136,38498.62393410638
2007-20-035,500404.7194016913,48258.62461079231
2007-20-041,609871.2400358081,55536.30025089551
2007-20-036,303736.0435220356,33298.42012196605
2007-20-037,660452.6461357361,70405.07070301397
2007-20-065,293080.7682336077,25155.23581214847
2007-20-023,360564.0786097801,26489.828807996437
2007-20-072,246139.3290205749,12566.680144577076
2007-20-066,384105.6667933393,39612.05644430909
2007-20-069,420631.1078497082,43592.2771709301
2007-20-062,360248.30567337223,33561.464550341014
2007-20-064,345465.9801203012,24115.98778071109
2007-20-061,356738.4008465913,30383.557970918817
2007-20-063,285418.6121042067,24853.526420665563
2007-20-068,1055928.7154425194,48393.34310509474
2007-20-067,330617.6538255581,34161.05431428051
2007-20-060,302981.59882656945,27850.617602781364
2007-20-058,548793.3631090932,42916.410839704055
2007-20-050,469498.7959351613,36594.015170928906
2007-20-059,440697.22510566673,18147.83054617524
2007-20-047,221670.2621956647,10170.74543555356
2007-20-070,331680.11016413,35248.427329265425
2007-20-057,376156.8692910002,25136.81245268468
2007-20-051,276539.75273800315,18177.16881711979
2007-20-056,433657.7153766461,35646.913892256765
2007-20-048,170842.49505687747,11953.810427548364
2007-20-049,400609.7395813951,22702.195654539835
2007-20-071,302247.8623653437,30534.688311064485
2007-20-045,305040.46336615976,24096.966358705715
2007-20-046,3023.6965480945014,157.9775642901659
2007-20-052,320808.92106125614,19402.160512962728
2007-20-055,282208.1184401174,15802.784984423515
2007-20-044,244989.16866651876,13739.60409244652
2007-20-053,422402.5814934088,25617.38466493813
2007-20-054,314272.5705019307,17490.683340429227
2007-29-001,306280.4461051054,17461.872692759905
2007-29-003,295900.90003890253,18537.13305711428
2007-29-002,238068.2989814216,13583.484988123528
2007-29-004,449340.9925622301,19323.671519275264
2007-29-006,340508.30462584243,32473.124081965834
2007-29-005,328966.8148993692,21323.180621477768
2007-29-008,569186.6943015791,27041.133758099146
2007-29-007,328366.2989874316,25624.61753798045
2007-29-009,326738.9319984548,17297.325872280224
2007-29-013,155756.54785224717,6614.478644863411
2007-29-222,314711.60654329025,18183.03029539215
2007-29-012,445769.28699675546,36639.038665673244
2007-29-010,411359.25027706206,50789.70861877961
2007-29-223,285830.01267461927,17971.19372914228
2007-29-014,296371.9663595354,17019.101321197162
2007-29-011,275822.12251926993,21789.15595854605
2007-29-015,356847.9798182657,20214.674022320003
2007-29-220,308608.86063594045,17799.23149965103
2007-29-209,216579.9938801684,25779.601903381437
2007-29-224,367641.3694650126,35723.03171108753
2007-29-016,397501.7077804811,32744.36888546383
2007-29-221,220919.19931251925,15161.443233466183
2007-29-018,338001.67056146177,35198.6130343628
2007-29-017,295375.8197687764,28117.87690370813
2007-29-208,388685.5623708448,43893.50737050366
2007-29-211,378844.2702842856,22315.749797550263
2007-29-219,183906.72946264132,17031.68395709596
2007-29-218,227803.8446166732,12037.720592396909
2007-29-210,311311.16925261647,24058.920475792707
2007-29-205,279537.1611540913,27273.06981534832
2007-29-207,319209.2014055944,34066.14542725039
2007-29-019,329671.0456237,23429.838945224503
2007-29-204,239409.0316817489,21287.06111629184
2007-29-217,452395.4808491477,41052.734128240845
2007-29-020,316729.01253114524,22087.668525285448
2007-29-206,336485.9483460935,21951.016351867467
2007-29-212,172537.3078107313,14996.905040181824
2007-29-022,327230.0898802799,20244.51809155362
2007-29-202,259238.058637017,15069.701725449966
2007-29-201,192965.5352145124,17164.955943569657
2007-29-021,305985.1872470464,22681.19804307285
2007-29-024,232285.26834388505,15241.815679271263
2007-29-203,271366.11434501625,23474.60018231235
2007-29-213,310817.6508308035,22368.951286616782
2007-29-216,239407.8380694059,18418.99841689213
2007-29-200,368127.5839827564,27887.71274611105
2007-29-023,370673.4400951566,22104.20636599421
2007-29-215,260226.22291104915,17550.016594738387
2007-29-192,432242.1674687784,31182.99674821627
2007-29-193,245804.4885509641,15960.970730471876
2007-29-214,458494.075601583,27459.594771987828
2007-29-026,321581.10397737165,21305.726913348128
2007-29-199,173120.38425964076,11761.151432659834
2007-29-194,233355.9045338351,15086.71606310494
2007-29-025,173366.92491755134,10385.998105830688
2007-29-195,580.6705346533141,55.50778383016586
2007-29-198,485165.31397598766,24051.315394427053
2007-29-028,310328.7473004932,26773.454104406526
2007-29-190,291585.2080084513,24803.07623886771
2007-29-189,221280.1726069905,13563.503679527616
2007-29-197,444542.2024974962,12555.694159527462
2007-29-196,361852.5828163364,29622.09350598289
2007-29-031,337876.4710741888,21706.606686657586
2007-29-027,845714.2495027294,24047.268706735096
2007-29-191,273024.4077799233,17731.874579392752
2007-29-175,136429.45728784526,19619.13749501097
2007-29-030,250376.79354640804,9599.061260062035
2007-29-188,171708.56878885985,12310.289733534984
2007-29-029,148897.26036019437,6760.198856623552
2007-29-174,276033.19610003865,26994.87312423531
2007-29-172,67487.86541436189,11107.935915511667
2007-29-176,156278.14870879395,10308.175473490655
2007-29-034,232699.05600765336,13366.994184054724
2007-29-187,600369.3695485486,27417.75608689836
2007-29-032,483057.7774581919,22958.22928040553
2007-29-173,225050.497653968,13651.934388100635
2007-29-177,410948.8022297768,28596.759456965952
2007-29-178,323549.11049516854,21005.727585822344
2007-29-179,235762.4583732109,16069.307941895046
2007-29-033,229011.67141349253,22124.226249434734
2007-29-035,265625.1338524313,28328.82521160855
2007-29-186,279106.81729289755,18973.18630557375
2007-29-036,300103.57165139227,20420.905246673967
2007-29-180,307914.79512895085,24526.228903682557
2007-29-038,257759.78012125904,17780.576082048923
2007-29-171,203472.79290167597,15727.290049987336
2007-29-046,290808.9012908134,22302.10387707718
2007-29-185,208714.9663929738,24885.995259484447
2007-29-037,250950.184857382,20168.203176953462
2007-29-181,260044.13641108925,13513.736170197612
2007-29-039,211603.14423011092,20091.006996978424
2007-29-184,240762.6930375747,12591.965926348434
2007-29-183,256116.43609832184,21805.60716610434
2007-29-168,431290.6043325636,24877.908659404668
2007-29-045,282700.92232534674,30990.454072010703
2007-29-040,356745.55670085194,23745.51844616413
2007-29-166,240396.30996564697,17197.757065583348
2007-29-170,205530.43719643704,11866.97531007308
2007-29-182,265839.8228836101,14484.274463413516
2007-29-041,251629.0484482209,17806.057975934586
2007-29-047,220036.69982735728,30157.776331358047
2007-29-043,244901.1154536531,26807.04531223781
2007-29-167,207007.1071743824,15259.712219893116
2007-29-042,186158.08643744385,15989.568697932713
2007-29-169,204168.88561541255,18520.94435334437
2007-29-161,213245.76063983972,23082.18097027582
2007-29-165,424964.5905852458,44244.62022152151
2007-29-051,239789.6191095887,18461.197183052427
2007-29-158,203354.95274119967,22625.66513638587
2007-29-044,272492.24644962826,30776.3783619983
2007-29-049,201539.4099782593,19179.10151249839
2007-29-048,210473.3310959232,17449.51848383125
2007-29-164,230366.5012461061,31325.024719816225
2007-29-159,176210.28007009326,32202.509644186648
2007-29-052,208830.257493571,21215.3112998094
2007-29-050,213039.4202154456,16966.128112403363
2007-29-067,209562.15157013037,19601.403499035
2007-29-162,181910.3043723848,18357.2390229202
2007-29-149,210159.25062309,26733.043337894604
2007-29-163,252770.64609481703,30330.78831936275
2007-29-055,180118.47608018448,22041.475125681216
2007-29-160,260670.82134044,26265.91064020409
2007-29-068,258973.91772930173,29314.21019700531
2007-29-157,192016.4972425517,28710.17086624286
2007-29-053,267674.3086071325,27844.94896040228
2007-29-054,208895.1107707441,28905.646480468244
2007-29-156,191549.12592623223,23237.072857380703
2007-29-064,250147.51102378772,30553.24345884705
2007-29-066,186623.91065509449,28219.22726634756
2007-29-152,190862.6971120456,15747.626920805778
2007-29-065,189914.53546010025,23907.636084088477
2007-29-148,192350.35689126045,23616.12759365105
2007-29-155,224046.4568513328,34140.09323151151
2007-29-056,346741.5137366604,33678.77946403353
2007-29-063,158280.38014040256,43957.89855190145
2007-29-069,321969.82883682183,35002.09710740228
2007-29-154,249217.59087939977,29378.001234778785
2007-29-130,196424.14906523764,28570.644581357163
2007-29-147,198429.5173397006,32929.5573908974
2007-29-074,1064258.056849769,48875.49960158428
2007-29-150,176212.45622226992,26985.741538098337
2007-29-097,221190.3187280805,27481.179169577063
2007-29-057,144384.03291897083,22003.978654408464
2007-29-060,316401.89692537667,40694.93773428211
2007-29-062,232170.29807805305,25017.441959805976
2007-29-098,300927.8938431526,27956.816724236764
2007-29-153,175877.30037811858,28971.07603032241
2007-29-131,135586.9262830736,21326.62059488223
2007-29-146,549681.7030892841,58135.12783236382
2007-29-058,188508.5909902352,25250.911051343573
2007-29-070,1891187.3864037415,52771.843671784925
2007-29-073,166988.76165197836,3576.2358707701496
2007-29-061,373760.3821768605,6162.6592738445
2007-29-145,371218.67805062846,39926.45604233685
2007-29-099,190355.7792460501,3088.4505587591198
2007-29-129,243073.58317855163,41280.08270844784
2007-29-096,283855.5383074187,53751.70048155985
2007-29-076,686514.4297591762,11138.437102271597
2007-29-078,556317.5960523834,9026.04269321658
2007-29-095,185098.46173708863,28530.96447903083
2007-29-077,279876.38366158423,35310.371809196986
2007-29-132,779845.2484475544,12677.114800589785
2007-29-140,215444.6153615344,30389.631740232348
2007-29-080,157895.09711403598,26975.77053249572
2007-29-079,125987.08216950632,59619.49638370363
2007-29-151,4142293.242791152,145144.09277709562
2007-29-075,301605.8893414189,24475.76071600156
2007-29-081,683200.2086492026,13183.789463877922
2007-29-133,279471.38961631386,35306.960419916184
2007-29-059,221846.35411525605,33186.30618199439
2007-29-090,316418.3108296129,8678.678624349308
2007-29-089,189258.90498823355,30881.036557967134
2007-29-072,311660.5415563977,26822.630697385568
2007-29-082,560186.3019825247,9088.810984460226
2007-29-135,261430.68951065416,27959.07324397282
2007-29-136,130220.17662532574,3822.9421943873167
2007-29-083,106391.5101293152,8453.664224977563
2007-29-101,74892.57079305459,6234.962092945116
2007-29-144,321794.50417703687,7158.302054714091
2007-29-084,501132.44302634447,8220.63990517936
2007-29-141,222454.00615187563,27883.04821776916
2007-29-088,732257.8204121816,98300.37839096272
2007-29-071,110581.05477609888,9517.004557505366
2007-29-087,271323.0357050656,39011.30753787888
2007-29-086,277164.2023240437,34962.83469591112
2007-29-085,118258.28188345097,10929.161846911127
2007-29-139,239849.336549915,34210.56407994243
2007-29-100,228404.87652945303,33886.852956919865
2007-29-142,222135.1728593174,31019.888786935877
2007-29-138,247430.4336565071,38546.96891846588
2007-29-094,179308.7772560003,23447.037804932887
2007-29-143,246043.25824603008,26573.75298413901
2007-29-109,196394.70450869,30007.36286510956
2007-29-134,209297.6539186942,20144.763739022528
